read_id	most_likely_taxon	confidence	assignment_certainty	taxon_name	kingdom
893bc7ee-ad42-429f-943d-35628824ed48	111143	0.9999999975193448	high	Alishewanella fetalis	Bacteria
26879d47-7842-408b-a121-1229878e352b	553384	0.9001098685905272	high	Alishewanella agri	Bacteria
926c54bd-9164-4392-89f2-4253a10857e1	111143	0.999999999966764	high	Alishewanella fetalis	Bacteria
f24f896f-9c38-478b-9af7-09cd78e4fe03	111143	0.999999999965996	high	Alishewanella fetalis	Bacteria
b4a0d531-56d9-42f9-bd7a-6d68b261a79a	111143	0.9999999998985774	high	Alishewanella fetalis	Bacteria
9d3659ef-5682-40f9-9b0e-43e9773c9a73	111143	0.9999999999667236	high	Alishewanella fetalis	Bacteria
2f4af620-8d83-4f01-8b9e-5e2d0b9e3a2f	111143	0.999667614754765	high	Alishewanella fetalis	Bacteria
75c6ba47-3250-43ba-8cbc-b3d9c17ee736	111143	0.9999999999995304	high	Alishewanella fetalis	Bacteria
07bfbcae-689e-4fbd-9e60-d966c0ce17db	111143	0.9999998252215792	high	Alishewanella fetalis	Bacteria
7886cedb-3c97-4180-8a37-8655375f92ef	111143	0.9999999995910198	high	Alishewanella fetalis	Bacteria
945d71af-f717-4188-8955-be60231d502a	111143	0.9999999999653004	high	Alishewanella fetalis	Bacteria
1d752bae-48bc-4d1b-9b35-047a99516496	111143	0.9999999999839976	high	Alishewanella fetalis	Bacteria
774249de-bad2-48d5-afed-a9a5a087cb80	111143	0.9999999999662312	high	Alishewanella fetalis	Bacteria
a028c158-008b-4179-95e8-af5ecdceca36	111143	0.999999999966276	high	Alishewanella fetalis	Bacteria
2cb64a68-3842-4fa3-89ad-5edefdac3336	111143	0.9999999999749662	high	Alishewanella fetalis	Bacteria
54a04112-a602-464e-9499-3c82413f9e4c	553384	0.9099559842075176	high	Alishewanella agri	Bacteria
bff3cfbe-79fd-4153-97e4-7856a605b594	111143	0.9999999999652704	high	Alishewanella fetalis	Bacteria
23701c77-a3ce-4b86-9f9a-e2e9aa51f43f	111143	0.9999999999676844	high	Alishewanella fetalis	Bacteria
d941b3ac-b9ef-492a-9c77-96cea4eebf7f	111143	0.9999999999658156	high	Alishewanella fetalis	Bacteria
115cc2ea-f41d-454c-9c72-7f11dacb5e6c	111143	0.9999999774755748	high	Alishewanella fetalis	Bacteria
265238a0-fc29-4d43-ac8c-6571b1123585	111143	0.999999999965684	high	Alishewanella fetalis	Bacteria
aea81a86-2d85-4fcf-bcea-df5050e9968f	111143	0.9999999999997624	high	Alishewanella fetalis	Bacteria
cc1701e7-c8bb-44a2-8a5c-6d0f050e6e25	111143	0.999999999965786	high	Alishewanella fetalis	Bacteria
fbc2d709-77d0-4a6c-bcdf-d2a41c3a9f71	111143	0.9999999999650382	high	Alishewanella fetalis	Bacteria
6aa93797-2eed-4dd6-a731-27d6a0325f45	111143	0.9999999999683212	high	Alishewanella fetalis	Bacteria
d760fb53-955e-41e8-9c61-fcbf191838af	111143	0.9999999999650246	high	Alishewanella fetalis	Bacteria
7a1159ef-cf39-4009-8940-f9ee393007e8	111143	0.9999999999682676	high	Alishewanella fetalis	Bacteria
9611d4f0-ca0d-4108-80a6-7c3c9944a213	111143	0.9999999999655572	high	Alishewanella fetalis	Bacteria
4178d03a-8705-4801-b022-203e6ed5514e	111143	0.9999999993474956	high	Alishewanella fetalis	Bacteria
0b8f480e-5a91-4223-9d66-597b5c67e89a	111143	0.9999999999662064	high	Alishewanella fetalis	Bacteria
40b87277-c002-4d1a-9532-0f8d17676c5b	111143	0.9999732171586032	high	Alishewanella fetalis	Bacteria
c912c558-3470-4306-8016-2ef339d6fc3d	111143	0.9999999999681056	high	Alishewanella fetalis	Bacteria
c2b6c09e-2b35-4b64-af7e-2f1992e867ea	111143	0.9999999998585092	high	Alishewanella fetalis	Bacteria
0773af4a-428b-4a03-8a86-39a633783427	111143	1.0	confident	Alishewanella fetalis	Bacteria
9a259b56-a2ab-4629-8749-13a2c08932ba	111143	0.9999999999885912	high	Alishewanella fetalis	Bacteria
9c247d3d-0de7-4876-892b-4d74f0f1cfa5	111143	0.9999999999838642	high	Alishewanella fetalis	Bacteria
17d80779-ed48-4797-8a3d-281877516a51	111143	0.9999999999699476	high	Alishewanella fetalis	Bacteria
c2f1936b-2779-4cd7-8101-3ea31006f600	111143	0.9999999999889868	high	Alishewanella fetalis	Bacteria
690097ab-365b-4fb5-bfa4-7deb3b8b1d91	111143	0.999999999965434	high	Alishewanella fetalis	Bacteria
50e4c3be-c215-4b93-8ba2-334d516e3cbd	111143	0.9999999999669316	high	Alishewanella fetalis	Bacteria
b6260320-abf7-4a37-83a9-11704d665f35	111143	0.999999999999925	high	Alishewanella fetalis	Bacteria
5ae62642-a6f2-49e9-86a2-80be38e51892	111143	0.9999999999662896	high	Alishewanella fetalis	Bacteria
cda8077b-df95-4815-a451-552b9d59e29a	553384	0.7768300774098985	medium	Alishewanella agri	Bacteria
b7cd4efa-4a27-4362-ac1c-298c2302b55e	553384	0.9109147829233232	high	Alishewanella agri	Bacteria
ce4932ba-32c0-4a83-9065-24f0b8f09987	111143	0.999999999970898	high	Alishewanella fetalis	Bacteria
87af195b-ad5f-40b3-b41e-6cf6119e083f	111143	0.9999999999999728	high	Alishewanella fetalis	Bacteria
73e720fb-bec4-4c13-8c65-7a602834a853	111143	0.9999999999904428	high	Alishewanella fetalis	Bacteria
2df9280c-8fad-4df8-9059-bc529c95143f	111143	0.9999999956682926	high	Alishewanella fetalis	Bacteria
56e1343f-06aa-4a94-8354-2d1f62496a5f	553384	0.9122473146853572	high	Alishewanella agri	Bacteria
48074b04-cea3-41e4-90e5-0e5dbfa9f11d	111143	0.9999999999998336	high	Alishewanella fetalis	Bacteria
4d21b5f6-1c49-42b7-801f-3671714cf757	111143	0.9999999999675008	high	Alishewanella fetalis	Bacteria
32dc09b1-dcd7-4095-9027-733a86c9d470	111143	0.999999999990568	high	Alishewanella fetalis	Bacteria
301d3923-2d74-472d-bbfb-554858970d22	111143	0.9999999999654974	high	Alishewanella fetalis	Bacteria
a664cd61-6243-474a-b524-a7f865d4b44d	553384	0.9116027021987492	high	Alishewanella agri	Bacteria
efb4eb4f-acfb-4006-a27b-50ce9eeb436b	111143	0.9999999999742848	high	Alishewanella fetalis	Bacteria
be8d4e2d-ad33-4ac9-aedf-f6139741236e	111143	0.9999999997065724	high	Alishewanella fetalis	Bacteria
f61e33ef-ad5d-4a27-8788-a5a712066325	111143	0.9999999999660965	high	Alishewanella fetalis	Bacteria
90ae4b73-ba30-4f3a-bcae-0d60a4fc1b60	553384	0.7710743095170606	medium	Alishewanella agri	Bacteria
1899cf1e-e763-4844-8e42-934f5d82294a	553384	0.780088302089572	medium	Alishewanella agri	Bacteria
9472a5eb-b2be-43e5-9ca3-f142b2bd2aec	111143	0.9999999997495173	high	Alishewanella fetalis	Bacteria
7bc01567-71e4-4def-ac15-c2b3628af2ba	111143	0.9999999999671728	high	Alishewanella fetalis	Bacteria
ee788c44-1ec9-4cbb-aade-313bf696a37c	111143	0.9999999998390108	high	Alishewanella fetalis	Bacteria
239d6bbb-47fd-4756-9efe-e616a5866241	553384	0.901867845248637	high	Alishewanella agri	Bacteria
7ef1d168-8774-40a8-9b88-6c0682789021	111143	0.9999999999654374	high	Alishewanella fetalis	Bacteria
e41b8eda-f93c-4bde-897e-d507e4c54136	111143	0.9999999998262432	high	Alishewanella fetalis	Bacteria
86595f89-6bf9-46bb-bd8a-3d734860ebc4	553384	0.9041942426653548	high	Alishewanella agri	Bacteria
85ec4c3b-7f76-48a9-bd30-708f2607fd3e	111143	0.9999999999650075	high	Alishewanella fetalis	Bacteria
cbc47761-f4dd-4fbd-b38e-6fbf76dfda8d	111143	0.9999999999560284	high	Alishewanella fetalis	Bacteria
2abf76c9-d2b6-4f1a-b8c4-cd57fd0aa5ac	111143	0.9537728273969838	high	Alishewanella fetalis	Bacteria
bae0b3d0-9d08-493d-a316-0f09c518c3ae	111143	0.999999999964596	high	Alishewanella fetalis	Bacteria
26087d12-de5e-4058-ae36-44b1f5e02e1e	111143	0.999999999966264	high	Alishewanella fetalis	Bacteria
3b6d276b-e4aa-4777-9be1-db963298c18c	111143	0.9999999999664132	high	Alishewanella fetalis	Bacteria
d430ca45-7fbc-412e-bc04-76417118100e	111143	0.9999999999519302	high	Alishewanella fetalis	Bacteria
b9adcf2d-9742-44aa-ae3b-bb49eaf6b712	111143	0.9999999991903674	high	Alishewanella fetalis	Bacteria
32ab239a-e1c5-4731-b5cf-7a287199163d	111143	0.9999999995600029	high	Alishewanella fetalis	Bacteria
4581238c-f4aa-425c-876b-a7a652df1e29	111143	0.9999999999999796	high	Alishewanella fetalis	Bacteria
86000a57-b843-4863-8ccf-25fae55eccfb	111143	0.9999999999657004	high	Alishewanella fetalis	Bacteria
3b850e1b-41ee-4fe7-9b9c-29e3b271d3ca	111143	0.9999999999682074	high	Alishewanella fetalis	Bacteria
113cc657-2f15-4ff5-ac96-16536a20881e	111143	0.9999999997196312	high	Alishewanella fetalis	Bacteria
9d7e4b94-aef0-42d5-952e-030949b8ba50	111143	0.999999999965654	high	Alishewanella fetalis	Bacteria
76a05203-7027-4cf4-9f94-87f82524d26b	111143	0.9999999999999434	high	Alishewanella fetalis	Bacteria
d685f1db-4a29-4d9c-83bb-06d01cf4d565	111143	0.9999999999652232	high	Alishewanella fetalis	Bacteria
f7f95a85-451f-4732-a67d-694caf6a0181	111143	0.9999999999010524	high	Alishewanella fetalis	Bacteria
29b82fb5-e1a4-4215-a173-13b2e925bc2a	111143	0.9999999999685212	high	Alishewanella fetalis	Bacteria
c3c8d09c-f082-4350-8edd-351ac1c2ba73	111143	0.9999999999658412	high	Alishewanella fetalis	Bacteria
6486ab5d-b715-40d7-8295-ea1f8e3e6321	111143	0.9999999999657392	high	Alishewanella fetalis	Bacteria
d2b19215-b8fb-4be7-8178-bdf3313f81c8	111143	0.9999999999652568	high	Alishewanella fetalis	Bacteria
a75ac37a-74d0-4cb0-ac93-b9d660800210	111143	0.9999999999657894	high	Alishewanella fetalis	Bacteria
975462ed-2c3c-4a37-8600-942106636003	111143	0.9999999999055676	high	Alishewanella fetalis	Bacteria
a7c243b7-3694-40f9-8488-c89b7f5b1d2b	553384	0.9104142404883172	high	Alishewanella agri	Bacteria
853ac425-687c-4566-905c-e0ba9381ad46	111143	0.9999999997050102	high	Alishewanella fetalis	Bacteria
cd0d69c8-9094-4469-a5bd-9873bfbd1919	111143	0.999999999974536	high	Alishewanella fetalis	Bacteria
008b1c10-f1f9-4b8d-8f1d-8105eaaa0a0a	111143	0.9999999999681488	high	Alishewanella fetalis	Bacteria
03983f14-49f1-4de7-9ca7-af83024b204b	111143	0.9999999999962002	high	Alishewanella fetalis	Bacteria
34006645-4e38-4ff5-a728-36073de6e158	111143	0.9999999999658906	high	Alishewanella fetalis	Bacteria
f794a9ce-27e4-400b-a360-f9ab02b350ac	111143	0.9999999999653306	high	Alishewanella fetalis	Bacteria
da120d47-b6f0-41b5-be67-115e86d48607	111143	0.9999999999066398	high	Alishewanella fetalis	Bacteria
cb25a7b4-e720-47c7-b1a7-650826ec17e6	553384	0.91240368590418	high	Alishewanella agri	Bacteria
d3fce457-5d88-42d8-a1f8-711da08e307a	111143	0.9999999999726048	high	Alishewanella fetalis	Bacteria
d03f6f8c-f6f6-4302-ac6f-5743cfd10586	111143	0.9999999998142816	high	Alishewanella fetalis	Bacteria
c8ac6715-3476-46ca-a23b-7ee36c15757d	111143	0.9999999999672656	high	Alishewanella fetalis	Bacteria
3d660a96-04a7-427d-ae75-ef9d5a9f5ecc	111143	0.9999999999023066	high	Alishewanella fetalis	Bacteria
d65cdb69-a864-4784-8ee1-97164e6e0b5e	111143	0.9999999999798006	high	Alishewanella fetalis	Bacteria
4538121d-f982-4edc-9282-4de65c77cf35	111143	0.9999999994301094	high	Alishewanella fetalis	Bacteria
4ece34fb-8f01-4be3-81b1-20f724d172e9	111143	0.9999999999658448	high	Alishewanella fetalis	Bacteria
600e482c-a242-45ec-97e4-07f099ae9423	111143	0.99999999996557	high	Alishewanella fetalis	Bacteria
243f9f2d-ea83-4650-a439-53fca1b46362	111143	0.9999999999672118	high	Alishewanella fetalis	Bacteria
0d03b9f6-1568-4593-80f2-c599d41acabf	111143	0.999999999997872	high	Alishewanella fetalis	Bacteria
8c0a8e45-c4c8-4315-81ff-30ed0d309e8b	111143	0.9999999999650852	high	Alishewanella fetalis	Bacteria
989d4f0e-b34e-4a72-8b91-df1b0d4247d0	111143	0.999999999996199	high	Alishewanella fetalis	Bacteria
e5398eca-1106-4104-885b-356d0f821b2d	111143	0.9999999999648688	high	Alishewanella fetalis	Bacteria
b8383fbc-88d4-4acb-aee9-c4468a95f953	553384	0.91107237989267	high	Alishewanella agri	Bacteria
81154a0f-5ac6-4c78-866a-da4c663e9102	111143	0.9999999999664984	high	Alishewanella fetalis	Bacteria
87bec0e9-8a45-437c-8383-6e1bfb21020a	111143	0.9999999999653906	high	Alishewanella fetalis	Bacteria
acdd7e3e-de5c-43a5-99ec-a33eda5bfb81	111143	0.9999999999652835	high	Alishewanella fetalis	Bacteria
c8c87d5c-4f5d-4933-bf89-4df50368902e	111143	0.9999999999655478	high	Alishewanella fetalis	Bacteria
a945aa62-2921-41c6-9d85-c9d34418060e	111143	0.9999999998983125	high	Alishewanella fetalis	Bacteria
abbae2b9-17e2-4efc-bc95-c323f1bc2548	111143	0.9999999992654138	high	Alishewanella fetalis	Bacteria
39a74d44-8e09-40c5-b11a-f8a87cfe774d	553384	0.9074056350559732	high	Alishewanella agri	Bacteria
d2b175e5-5ee2-4685-8eac-688cd9918b5c	111143	0.9999999999995036	high	Alishewanella fetalis	Bacteria
bb9332e7-5170-479a-b86d-6751289c0edf	111143	0.9999999999653306	high	Alishewanella fetalis	Bacteria
93c8aa61-4c3a-4c1b-abbe-4b0b3407ae2f	111143	0.9999999999204272	high	Alishewanella fetalis	Bacteria
4905142d-838e-4a15-8894-256d0f606eb1	111143	0.9999999999688944	high	Alishewanella fetalis	Bacteria
34ae3b75-e16b-47b4-b689-070fd44ddc35	111143	0.999999999721538	high	Alishewanella fetalis	Bacteria
cb395d02-bb2c-47ae-9116-054d97246a95	553384	0.9105976638869192	high	Alishewanella agri	Bacteria
d9209887-d17b-4242-9e52-7b6cceb3c457	111143	0.9999999999681471	high	Alishewanella fetalis	Bacteria
797b2874-8c9d-4a07-9570-d3e713df447d	111143	0.9999999999986916	high	Alishewanella fetalis	Bacteria
c5cc9f1e-e920-4da9-aa0b-8e2a14cd1e3b	111143	0.9999999999666048	high	Alishewanella fetalis	Bacteria
191dd7f2-9271-4a1e-8de7-28568d8ea1e3	111143	0.999999999965723	high	Alishewanella fetalis	Bacteria
498ca331-08bf-4cb6-9e1e-7f223332e93b	111143	0.99999999996524	high	Alishewanella fetalis	Bacteria
daa4b6f5-438c-4245-8a2b-3615511d2895	111143	0.9999999999654504	high	Alishewanella fetalis	Bacteria
f8c12b86-563e-4552-b205-dff8a0a05f78	111143	0.9999999999656036	high	Alishewanella fetalis	Bacteria
931ee7cd-b907-4460-9395-e72b2818ec30	111143	0.9999999998978596	high	Alishewanella fetalis	Bacteria
86b71975-a05f-49f3-a589-ee4160de0f52	111143	0.9999999997391436	high	Alishewanella fetalis	Bacteria
070e2243-e96a-4c50-a41c-38f64c02d278	111143	0.9999999997138364	high	Alishewanella fetalis	Bacteria
2150ded2-0afe-4f02-8572-f38912664fca	111143	0.9999999999995516	high	Alishewanella fetalis	Bacteria
27bbd2dc-393a-4265-b9c9-ce23cbcbe188	111143	0.9999999998884916	high	Alishewanella fetalis	Bacteria
fbfc7528-4632-4c07-b2c4-1a162ba04f46	111143	0.9999999999175786	high	Alishewanella fetalis	Bacteria
84abd488-5745-4bf6-9e48-c599f581ad2a	111143	0.99999999996565	high	Alishewanella fetalis	Bacteria
879db9ad-9fb6-4370-83ea-c62ab87c4712	111143	0.7053519716571305	medium	Alishewanella fetalis	Bacteria
e5e31455-8ebf-4c3e-837f-4305053ce1e9	111143	0.999999999998948	high	Alishewanella fetalis	Bacteria
9478d34c-e4e2-4984-96c6-f7df5cdf5ded	111143	0.9999999999672708	high	Alishewanella fetalis	Bacteria
4da0df88-58a5-43bc-821b-1e82a616d102	111143	0.99999999996524	high	Alishewanella fetalis	Bacteria
7737823c-f462-4507-80ed-8ba90ff051e7	111143	0.9999999999662506	high	Alishewanella fetalis	Bacteria
f5a17b8e-b206-4eac-8d8f-affaa5eb8c88	111143	0.9999999999661138	high	Alishewanella fetalis	Bacteria
05c173c1-f41f-48bd-aa08-c87f7fc7aa5e	111143	0.9999999999997846	high	Alishewanella fetalis	Bacteria
0a1f938e-b3aa-4130-9374-010ef183f6d6	553384	0.9886114870492112	high	Alishewanella agri	Bacteria
10ca13d4-16b7-4db9-bfae-b3d90a83c5a6	111143	0.9999999995090878	high	Alishewanella fetalis	Bacteria
49a11459-1260-458b-9d78-67a2b467be3e	111143	0.9999999999703748	high	Alishewanella fetalis	Bacteria
ec06b7d7-f0a7-4f67-976c-0e10cc83b269	111143	0.9999784239700228	high	Alishewanella fetalis	Bacteria
6f9eadc0-ed07-4af7-bb6b-962f64582bc7	111143	0.9999999999662064	high	Alishewanella fetalis	Bacteria
50db8401-1646-48b6-be3d-db27cc183f09	111143	0.9999999999691288	high	Alishewanella fetalis	Bacteria
43b6597a-2487-46bd-bd91-76a4c5ea925c	111143	0.9999999995216752	high	Alishewanella fetalis	Bacteria
a3f9baee-1cf0-40a2-88ce-d41fd14cbc51	111143	0.9999999999658616	high	Alishewanella fetalis	Bacteria
b53fb2f5-1748-4b57-b436-24e1298f7aa6	111143	0.9999999994378068	high	Alishewanella fetalis	Bacteria
